,MEDIO_PREDOMINANTE,LATITUD_ORIGEN,LATITUD_DESTINO,LONGITUD_ORIGEN,LONGITUD_DESTINO,DIFERENCIA_HORAS,tiempo_recorrido,distancia_km,velocidad km/h
3275,PEATON,4.596666518978,4.6498546441552,-74.072664858606,-74.065880310904,01:12:00,1.2,5.968546766631966,4.973788972193305
3276,MOTO,4.6400900340102,4.9647668,-74.076676631518,-73.9121163,01:54:00,1.9,40.49116335519996,21.31113860799998
3277,MOTO,4.9647668,4.5473111890301,-73.9121163,-74.102098188767,01:08:00,1.1333333333333333,51.02690987689347,45.02374400902365
3278,ALIMENTADOR,4.635292624503,4.6282583242789,-74.193131255285,-74.171158414776,00:20:00,0.3333333333333333,2.560687374059607,7.682062122178821
3279,ALIMENTADOR,4.6282583242789,4.635292624503,-74.171158414776,-74.193131255285,01:30:00,1.5,2.560687374059607,1.707124916039738
3280,Transmilenio,4.635292624503,4.6773148787258,-74.193131255285,-74.046164004833,01:51:00,1.85,16.96406822872133,9.169766610119638
3281,Transmilenio,4.6773148787258,4.635292624503,-74.046164004833,-74.193131255285,01:05:00,1.0833333333333333,16.96406822872133,15.659139903435076
3282,PEATON,4.635292624503,4.625170542272,-74.193131255285,-74.174263671802,00:29:00,0.48333333333333334,2.377456014593127,4.918874512951297
3283,PEATON,4.625170542272,4.635292624503,-74.174263671802,-74.193131255285,00:29:00,0.48333333333333334,2.377456014593127,4.918874512951297
3284,PEATON,4.635292624503,4.6120368341292,-74.193131255285,-74.158117163229,01:56:00,1.9333333333333333,4.668597007515212,2.414791555611316
3285,PEATON,4.6120368341292,4.635292624503,-74.158117163229,-74.193131255285,01:56:00,1.9333333333333333,4.668597007515212,2.414791555611316
3286,Transmilenio,4.6291309509295,4.5987826984285,-74.188590118254,-74.1066800649,00:46:00,0.7666666666666667,9.69622632396879,12.647251726915814
3287,Transmilenio,4.5987826984285,4.6291309509295,-74.1066800649,-74.188590118254,00:45:00,0.75,9.69622632396879,12.928301765291721
3288,OTROS,4.6291309509295,4.6316231189714,-74.188590118254,-74.199662076322,03:12:00,3.2,1.259439129292406,0.3935747279038769
3289,OTROS,4.6316231189714,4.6291309509295,-74.199662076322,-74.188590118254,03:12:00,3.2,1.259439129292406,0.3935747279038769
3290,Transmilenio,4.6291309509295,4.5987826984285,-74.188590118254,-74.1066800649,00:34:00,0.5666666666666667,9.69622632396879,17.11098763053316
3291,Transmilenio,4.5987826984285,4.6291309509295,-74.1066800649,-74.188590118254,00:53:00,0.8833333333333333,9.69622632396879,10.976859989398632
3292,PEATON,4.6326083799184,4.5637156878928,-74.188745291306,-74.131622398024,00:20:00,0.3333333333333333,9.949420094813533,29.8482602844406
3293,OTROS,4.5637156878928,4.6319308420948,-74.131622398024,-74.18898477294,00:20:00,0.3333333333333333,9.90845094560328,29.72535283680984
3294,PEATON,4.6319308420948,4.6330730258931,-74.18898477294,-74.184606442533,00:20:00,0.3333333333333333,0.5021652936699751,1.5064958810099254
3295,OTROS,4.6330730258931,4.6319308420948,-74.184606442533,-74.18898477294,00:20:00,0.3333333333333333,0.5021652936699751,1.5064958810099254
3296,TPC-SITP,4.6148817032738,4.5838843753494,-74.18992038462,-74.103329197489,02:00:00,2.0,10.209080992879322,5.104540496439661
3297,TPC-SITP,4.5838843753494,4.6099453140092,-74.103329197489,-74.18712996022,02:00:00,2.0,9.740710932782777,4.870355466391389
3298,ESPECIAL,4.6099453140092,4.6116611212755,-74.18712996022,-74.193271142497,01:46:00,1.7666666666666666,0.7076847619192081,0.4005762803316273
3299,ESPECIAL,4.6116611212755,4.6099453140092,-74.193271142497,-74.18712996022,03:36:00,3.6,0.7076847619192081,0.19657910053311337
3300,ESPECIAL,4.6099453140092,4.6116611212755,-74.18712996022,-74.193271142497,01:09:00,1.15,0.7076847619192081,0.6153780538427898
3301,ESPECIAL,4.6116611212755,4.6099453140092,-74.193271142497,-74.18712996022,01:50:00,1.8333333333333335,0.7076847619192081,0.38600987013774984
3302,TPC-SITP,4.6099453140092,4.6712754962655,-74.18712996022,-74.146239476564,02:41:00,2.6833333333333336,8.197296827434732,3.0548932276154277
3303,TPC-SITP,4.6712754962655,4.6099453140092,-74.146239476564,-74.18712996022,02:41:00,2.6833333333333336,8.197296827434732,3.0548932276154277
3304,PEATON,4.61016106016,4.6018796069597,-74.1823100195,-74.182319710482,00:46:00,0.7666666666666667,0.9218889367296164,1.2024638305168909
3305,PEATON,4.6018796069597,4.61016106016,-74.182319710482,-74.1823100195,00:26:00,0.43333333333333335,0.9218889367296164,2.1274360078375762
3306,PEATON,4.6018796069597,4.5840693389943,-74.182319710482,-74.075989339315,02:24:00,2.4,11.964066702934389,4.985027792889329
3307,PEATON,4.5840693389943,4.61016106016,-74.075989339315,-74.1823100195,02:26:00,2.4333333333333336,12.14978639974091,4.993062904003113
3308,Transmilenio,4.5981509337373,4.667799721226,-74.181086822993,-74.054374898082,01:34:00,1.5666666666666667,16.05556022113649,10.248229928384992
3309,Transmilenio,4.667799721226,4.5981509337373,-74.054374898082,-74.181086822993,01:34:00,1.5666666666666667,16.05556022113649,10.248229928384992
3310,Transmilenio,4.5981509337373,4.6745788307792,-74.181086822993,-74.143883111896,01:35:00,1.5833333333333335,9.456467239508795,5.972505624952922
3311,Transmilenio,4.6745788307792,4.5981509337373,-74.143883111896,-74.181086822993,02:09:35,2.1597222222222223,9.456467239508795,4.378557178422079
3312,PEATON,4.5981509337373,4.5979498702942,-74.181086822993,-74.177057450143,00:21:00,0.35,0.4476645765045083,1.2790416471557382
3313,PEATON,4.5979498702942,4.5981509337373,-74.177057450143,-74.181086822993,00:43:00,0.7166666666666667,0.4476645765045083,0.6246482462853604
3314,PEATON,4.6015236478184,4.6085205147714,-74.181258413348,-74.178705204945,02:25:00,2.4166666666666665,0.8288118441455717,0.34295662516368486
3315,PEATON,4.6085205147714,4.6015236478184,-74.178705204945,-74.181258413348,02:25:00,2.4166666666666665,0.8288118441455717,0.34295662516368486
3316,PEATON,4.6015236478184,4.5824382791899,-74.181258413348,-74.172040791696,02:41:00,2.6833333333333336,2.357957009736389,0.8787417427589026
3317,PEATON,4.5824382791899,4.6015236478184,-74.172040791696,-74.181258413348,01:51:00,1.85,2.357957009736389,1.2745713566142642
3318,PEATON,4.615631092208,4.6246543452388,-74.197902796112,-74.199443864932,00:12:00,0.2,1.018915695599454,5.09457847799727
3319,PEATON,4.6246543452388,4.615631092208,-74.199443864932,-74.197902796112,00:12:00,0.2,1.018915695599454,5.09457847799727
3320,PEATON,4.615631092208,4.6153290679473,-74.197902796112,-74.197397697754,00:08:00,0.13333333333333333,0.06535619400717536,0.4901714550538152
3321,PEATON,4.6153290679473,4.6246543452388,-74.197397697754,-74.199443864932,00:29:00,0.48333333333333334,1.0626240594959921,2.19853253688826
3322,PEATON,4.6246543452388,4.615631092208,-74.199443864932,-74.197902796112,00:12:00,0.2,1.018915695599454,5.09457847799727
3323,PEATON,4.6030273548174,4.6046936910959,-74.198929735825,-74.201083255997,00:16:00,0.26666666666666666,0.30250373739932185,1.134389015247457
3324,PEATON,4.6046936910959,4.6030273548174,-74.201083255997,-74.198929735825,00:22:00,0.36666666666666664,0.30250373739932185,0.8250101929072414
3325,PEATON,4.6030273548174,4.6063108010604,-74.198929735825,-74.198749793258,00:22:00,0.36666666666666664,0.36605696141859034,0.9983371675052465
3326,PEATON,4.6063108010604,4.6030273548174,-74.198749793258,-74.198929735825,00:43:00,0.7166666666666667,0.36605696141859034,0.5107771554678004
3327,TPC-SITP,4.6230262449291,4.6186757634982,-74.13827569206,-74.13958371072,02:01:00,2.0166666666666666,0.5055737288208151,0.2506977167706521
3328,TPC-SITP,4.6186757634982,4.6055621563884,-74.13958371072,-74.207397170502,01:00:00,1.0,7.6648220062019465,7.6648220062019465
3329,PEATON,4.6055621563884,4.6119267078035,-74.207397170502,-74.202933479919,00:50:00,0.8333333333333334,0.8644555966069605,1.0373467159283525
3330,PEATON,4.6119267078035,4.6055621563884,-74.202933479919,-74.207397170502,00:56:00,0.9333333333333333,0.8644555966069605,0.9262024249360291
3331,PEATON,4.6055621563884,4.6119267078035,-74.207397170502,-74.202933479919,00:20:00,0.3333333333333333,0.8644555966069605,2.5933667898208816
3332,PEATON,4.6119267078035,4.6055621563884,-74.202933479919,-74.207397170502,00:21:00,0.35,0.8644555966069605,2.469873133162744
3333,PEATON,4.6062218635033,4.6097864486388,-74.200334244089,-74.208822069494,00:48:00,0.8,1.021987354212649,1.2774841927658112
3334,PEATON,4.6097864486388,4.6062218635033,-74.208822069494,-74.200334244089,00:12:00,0.2,1.021987354212649,5.109936771063245
3335,PEATON,4.6062218635033,4.6097864486388,-74.200334244089,-74.208822069494,00:43:00,0.7166666666666667,1.021987354212649,1.426028866343231
3336,PEATON,4.6097864486388,4.6062218635033,-74.208822069494,-74.200334244089,00:21:00,0.35,1.021987354212649,2.9199638691789973
3337,PEATON,4.6995488993048,4.6097864486388,-74.096947069952,-74.208822069494,00:40:00,0.6666666666666666,15.935003073245337,23.902504609868007
3338,PEATON,4.6097864486388,4.6062218635033,-74.208822069494,-74.200334244089,01:13:25,1.2236111111111112,1.021987354212649,0.8352223553156722
3339,PEATON,4.6013449660347,4.6039650717147,-74.182224568905,-74.183108174962,00:12:00,0.2,0.30770739205145414,1.5385369602572707
3340,PEATON,4.6039650717147,4.6013449660347,-74.183108174962,-74.182224568905,00:12:00,0.2,0.30770739205145414,1.5385369602572707
3341,TPC-SITP,4.6013449660347,4.579672395851,-74.182224568905,-74.159917064872,01:42:00,1.7,3.456537333150078,2.033257254794164
3342,TPC-SITP,4.579672395851,4.6013449660347,-74.159917064872,-74.182224568905,01:50:00,1.8333333333333335,3.456537333150078,1.8853839999000426
3343,Transmilenio,4.61479896452,4.61479896452,-74.0709480703,-74.0709480703,02:30:00,2.5,0.0,0.0
3344,Transmilenio,4.61479896452,4.6357159165677,-74.0709480703,-74.129572125849,01:39:30,1.6583333333333332,6.90895126395365,4.166201767208231
3345,ESPECIAL,4.6357159165677,4.75319709271,-74.129572125849,-74.0446776434,01:00:00,1.0,16.116615829859423,16.116615829859423
3346,ESPECIAL,4.75319709271,4.6357159165677,-74.0446776434,-74.129572125849,01:00:00,1.0,16.116615829859423,16.116615829859423
3347,PEATON,4.6357159165677,4.6451593628448,-74.129572125849,-74.117789831678,00:43:00,0.7166666666666667,1.6775410782182747,2.340754992862709
3348,PEATON,4.6451593628448,4.6357159165677,-74.117789831678,-74.129572125849,00:50:00,0.8333333333333334,1.6775410782182747,2.0130492938619295
3349,PEATON,4.6357159165677,4.63741685403,-74.129572125849,-74.1394708413,00:13:00,0.21666666666666667,1.1145174110815714,5.143926512684176
3350,PEATON,4.63741685403,4.6357159165677,-74.1394708413,-74.129572125849,00:10:00,0.16666666666666666,1.1145174110815714,6.687104466489429
3351,ESPECIAL,4.6357159165677,4.75319709271,-74.129572125849,-74.0446776434,01:00:00,1.0,16.116615829859423,16.116615829859423
3352,ESPECIAL,4.75319709271,4.6357159165677,-74.0446776434,-74.129572125849,01:00:00,1.0,16.116615829859423,16.116615829859423
3353,PEATON,4.6273918497129,4.6036770832519,-74.177891694868,-74.120068900411,01:23:00,1.3833333333333333,6.937826340055921,5.015296149438015
3354,PEATON,4.6036770832519,4.6273918497129,-74.120068900411,-74.177891694868,01:23:00,1.3833333333333333,6.937826340055921,5.015296149438015
3355,Transmilenio,4.6273918497129,4.7683368853879,-74.177891694868,-74.022745799072,01:30:00,1.5,23.290631486109742,15.527087657406495
3356,Transmilenio,4.7683368853879,4.7385654655499,-74.022745799072,-74.048118931622,00:15:00,0.25,4.348185576556439,17.392742306225756
3357,Transmilenio,4.7385654655499,4.8087332,-74.048118931622,-74.1026423,01:30:00,1.5,9.879088929717897,6.586059286478598
3358,TPC-SITP,4.8087332,4.6273918497129,-74.1026423,-74.177891694868,01:50:00,1.8333333333333335,21.844996931602196,11.915452871783016
3359,Transmilenio,4.6396628124183,4.61503485964,-74.170492937886,-74.0869528866,00:30:00,0.5,9.66627158820616,19.33254317641232
3360,Transmilenio,4.61503485964,4.6396628124183,-74.0869528866,-74.170492937886,00:28:00,0.4666666666666667,9.66627158820616,20.713439117584628
3361,PEATON,4.6394612246737,4.6489441246185,-74.170545780808,-74.167762948653,00:29:00,0.48333333333333334,1.099862606551108,2.2755778066574646
3362,PEATON,4.6489441246185,4.6396628124183,-74.167762948653,-74.170492937886,00:56:00,0.9333333333333333,1.076678584800392,1.1535841980004198
3363,PEATON,4.64605970139,4.65294045354,-74.1736013822,-74.1137394792,01:02:00,1.0333333333333334,6.685896576719336,6.470222493599357
3364,PEATON,4.65294045354,4.6396628124183,-74.1137394792,-74.170492937886,01:18:00,1.3,6.468155087169742,4.975503913207493
3365,Transmilenio,4.5968678021856,4.6873256016878,-74.101352944792,-74.039704815435,01:37:00,1.6166666666666667,12.173203347124572,7.529816503376024
3366,Transmilenio,4.6873256016878,4.5968678021856,-74.039704815435,-74.101352944792,01:37:00,1.6166666666666667,12.173203347124572,7.529816503376024
3367,PEATON,4.5967353242318,4.5967353242318,-74.101638692499,-74.101638692499,00:55:00,0.9166666666666666,0.0,0.0
3368,PEATON,4.5967353242318,4.5968678021856,-74.101638692499,-74.101352944792,00:55:00,0.9166666666666666,0.034968845895818494,0.03814783188634745
3369,ESPECIAL,4.5967353242318,4.5967353242318,-74.101638692499,-74.101638692499,04:00:00,4.0,0.0,0.0
3370,ESPECIAL,4.5967353242318,4.5968678021856,-74.101638692499,-74.101352944792,03:38:00,3.6333333333333333,0.034968845895818494,0.009624452998849127
3371,PEATON,4.5968678021856,4.6007092085815,-74.101352944792,-74.100185669681,00:30:00,0.5,0.44680897530882857,0.8936179506176571
3372,PEATON,4.6007092085815,4.5968678021856,-74.100185669681,-74.101352944792,00:30:00,0.5,0.44680897530882857,0.8936179506176571
3373,TPC-SITP,4.5967353242318,4.6153426877815,-74.101638692499,-74.096961961873,01:00:00,1.0,2.1353784685852055,2.1353784685852055
3374,TPC-SITP,4.6153426877815,4.5968678021856,-74.096961961873,-74.101352944792,01:00:00,1.0,2.1135426254742318,2.1135426254742318
3375,Transmilenio,4.5963960539291,4.5709131012341,-74.10028994615,-74.149585098867,02:20:00,2.3333333333333335,6.161794489181441,2.640769066792046
3376,Transmilenio,4.5709131012341,4.5963960539291,-74.149585098867,-74.10028994615,02:20:00,2.3333333333333335,6.161794489181441,2.640769066792046
3377,PEATON,4.5951265644928,4.5974648181347,-74.101960206891,-74.095601958095,00:20:00,0.3333333333333333,0.7520063505608102,2.256019051682431
3378,PEATON,4.5974648181347,4.5963501371052,-74.095601958095,-74.099907065172,00:19:00,0.31666666666666665,0.49355429324245426,1.5585925049761713
3379,PEATON,4.5968840698156,4.5990134765942,-74.100581068726,-74.098007656039,00:50:00,0.8333333333333334,0.3711181653149501,0.44534179837794013
3380,PEATON,4.5990134765942,4.5963501371052,-74.098007656039,-74.099907065172,00:22:00,0.36666666666666664,0.36376065060648416,0.9920745016540478
3381,Transmilenio,4.5968840698156,4.6650105287121,-74.100581068726,-74.077320039547,01:00:00,1.0,8.010963740522662,8.010963740522662
3382,Transmilenio,4.6650105287121,4.5963501371052,-74.077320039547,-74.099907065172,01:00:00,1.0,8.043640868517043,8.043640868517043
3383,OTROS,4.5968840698156,4.7070861732621,-74.100581068726,-74.065499467362,01:00:00,1.0,12.870362726132095,12.870362726132095
3384,PEATON,4.7070861732621,4.5963501371052,-74.065499467362,-74.099907065172,03:35:00,3.5833333333333335,12.904709002968778,3.6013141403633795
3385,ESPECIAL,4.5968840698156,4.6995401981159,-74.100581068726,-74.072151104533,01:24:00,1.4,11.855010359310944,8.46786454236496
3386,ESPECIAL,4.6995401981159,4.5963501371052,-74.072151104533,-74.099907065172,01:24:00,1.4,11.892731610299352,8.494808293070966
3387,PEATON,4.5967084439069,4.6146510080788,-74.100092623992,-74.064112620193,00:53:00,0.8833333333333333,4.464110525781146,5.053710029186203
3388,PEATON,4.6146510080788,4.5967084439069,-74.064112620193,-74.100092623992,01:54:00,1.9,4.464110525781146,2.3495318556742877
3389,ESPECIAL,4.5956159575115,4.60610568458,-74.101793307203,-74.0807023502,01:03:00,1.05,2.615420765362379,2.490876919392742
3390,ESPECIAL,4.60610568458,4.5967084439069,-74.0807023502,-74.100092623992,01:03:00,1.05,2.392390950038446,2.2784675714651863
3391,TPC-SITP,4.5975156259297,4.6828697364624,-74.101575094329,-74.105054871569,02:01:00,2.0166666666666666,9.50942936279342,4.715419518740538
3392,TPC-SITP,4.6828697364624,4.5975156259297,-74.105054871569,-74.101575094329,02:01:00,2.0166666666666666,9.50942936279342,4.715419518740538
3393,TPC-SITP,4.5975156259297,4.672187606745,-74.101575094329,-74.145187100657,01:00:00,1.0,9.618359050090053,9.618359050090053
3394,TPC-SITP,4.672187606745,4.5975156259297,-74.145187100657,-74.101575094329,01:00:00,1.0,9.618359050090053,9.618359050090053
3395,PEATON,4.5975156259297,4.5940854617287,-74.101575094329,-74.095911735095,00:16:00,0.26666666666666666,0.7353312248770978,2.757492093289117
3396,PEATON,4.5940854617287,4.5975156259297,-74.095911735095,-74.101575094329,00:16:00,0.26666666666666666,0.7353312248770978,2.757492093289117
3397,TPC-SITP,4.5957805595415,4.6218846605937,-74.09929726636,-74.087862773269,00:32:00,0.5333333333333333,3.1708074220512894,5.945263916346168
3398,TPC-SITP,4.6218846605937,4.5957805595415,-74.087862773269,-74.09929726636,00:32:00,0.5333333333333333,3.1708074220512894,5.945263916346168
3399,TPC-SITP,4.5957805595415,4.751865252857,-74.09929726636,-74.057195150442,02:00:00,2.0,17.992244924120268,8.996122462060134
3400,Transmilenio,4.751865252857,4.5957805595415,-74.057195150442,-74.09929726636,01:10:00,1.1666666666666667,17.992244924120268,15.421924220674514
3401,TPC-SITP,4.5957805595415,4.5720503730364,-74.09929726636,-74.085684947197,01:02:00,1.0333333333333334,3.0429857583858784,2.9448249274702047
3402,TPC-SITP,4.5720503730364,4.5957805595415,-74.085684947197,-74.09929726636,01:02:00,1.0333333333333334,3.0429857583858784,2.9448249274702047
3403,ESPECIAL,4.6567416896157,4.6568585448638,-74.062152690167,-74.06303666826,00:39:00,0.65,0.09893815674659695,0.1522125488409184
3404,ESPECIAL,4.6568585448638,4.5957805595415,-74.06303666826,-74.09929726636,00:39:00,0.65,7.900398545670504,12.154459301031546
3405,ESPECIAL,4.5967623714535,4.6568585448638,-74.100857731432,-74.06303666826,00:44:00,0.7333333333333333,7.897164805492587,10.768861098398984
3406,ESPECIAL,4.6568585448638,4.5957805595415,-74.06303666826,-74.09929726636,00:44:00,0.7333333333333333,7.900398545670504,10.773270744096143
3407,PEATON,4.6143910812655,4.6160272803562,-74.076322714384,-74.07215997133,00:11:00,0.18333333333333332,0.4965078450585119,2.708224609410065
